DATAFLOW,FREQ,ETA,ITTER107,SESSO,STACIVX,TIPO_INDDEM,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:22_289(1.5),A,Y1,ITC3,9,99,JAN,2022,8922,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITC3,9,99,JAN,2023,8643,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITC4,9,99,JAN,2020,76022,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITC4,9,99,JAN,2021,73699,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITC4,9,99,JAN,2022,69784,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITC4,9,99,JAN,2023,69658,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITD1,9,99,JAN,2020,5309,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD1,9,99,JAN,2021,5285,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD1,9,99,JAN,2022,5203,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD1,9,99,JAN,2023,5143,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITD2,9,99,JAN,2020,4427,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD2,9,99,JAN,2021,4271,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD2,9,99,JAN,2022,4073,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD2,9,99,JAN,2023,4218,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITD3,9,99,JAN,2020,35392,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD3,9,99,JAN,2021,33763,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD3,9,99,JAN,2022,32918,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD3,9,99,JAN,2023,33023,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITD4,9,99,JAN,2020,7802,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD4,9,99,JAN,2021,7556,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD4,9,99,JAN,2022,7551,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD4,9,99,JAN,2023,7343,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITD5,9,99,JAN,2020,32779,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD5,9,99,JAN,2021,31289,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD5,9,99,JAN,2022,30244,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITD5,9,99,JAN,2023,30173,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITDA,9,99,JAN,2020,9736,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITDA,9,99,JAN,2021,9556,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITDA,9,99,JAN,2022,9276,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITDA,9,99,JAN,2023,9361,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITE1,9,99,JAN,2020,24713,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITE1,9,99,JAN,2021,23605,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITE1,9,99,JAN,2022,22522,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITE1,9,99,JAN,2023,22886,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITE2,9,99,JAN,2020,5699,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITE2,9,99,JAN,2021,5625,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITE2,9,99,JAN,2022,5296,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITE2,9,99,JAN,2023,5279,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITE3,9,99,JAN,2020,10140,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITE3,9,99,JAN,2021,9727,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITE3,9,99,JAN,2022,9529,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITE3,9,99,JAN,2023,9312,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITE4,9,99,JAN,2020,42329,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITE4,9,99,JAN,2021,40302,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITE4,9,99,JAN,2022,38533,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITE4,9,99,JAN,2023,37777,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITF1,9,99,JAN,2020,8810,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF1,9,99,JAN,2021,8577,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF1,9,99,JAN,2022,8328,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF1,9,99,JAN,2023,8329,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITF2,9,99,JAN,2020,1863,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF2,9,99,JAN,2021,1888,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF2,9,99,JAN,2022,1709,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF2,9,99,JAN,2023,1669,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITF3,9,99,JAN,2020,47138,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF3,9,99,JAN,2021,46680,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF3,9,99,JAN,2022,45025,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF3,9,99,JAN,2023,43166,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITF4,9,99,JAN,2020,28416,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF4,9,99,JAN,2021,27570,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF4,9,99,JAN,2022,26504,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF4,9,99,JAN,2023,26362,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITF5,9,99,JAN,2020,3639,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF5,9,99,JAN,2021,3630,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF5,9,99,JAN,2022,3499,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF5,9,99,JAN,2023,3332,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITF6,9,99,JAN,2020,14777,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF6,9,99,JAN,2021,14425,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF6,9,99,JAN,2022,13922,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITF6,9,99,JAN,2023,13108,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITG1,9,99,JAN,2020,39459,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITG1,9,99,JAN,2021,38630,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITG1,9,99,JAN,2022,37638,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITG1,9,99,JAN,2023,37066,,,,e,,,,,
IT1:22_289(1.5),A,Y1,ITG2,9,99,JAN,2020,9211,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITG2,9,99,JAN,2021,8849,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITG2,9,99,JAN,2022,8282,,,,,,,,,
IT1:22_289(1.5),A,Y1,ITG2,9,99,JAN,2023,8248,,,,e,,,,,
IT1:22_289(1.5),A,Y10,IT,9,99,JAN,2020,562764,,,,,,,,,
IT1:22_289(1.5),A,Y10,IT,9,99,JAN,2021,557192,,,,,,,,,
IT1:22_289(1.5),A,Y10,IT,9,99,JAN,2022,544309,,,,,,,,,
IT1:22_289(1.5),A,Y10,IT,9,99,JAN,2023,536684,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITC1,9,99,JAN,2020,38651,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITC1,9,99,JAN,2021,37735,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITC1,9,99,JAN,2022,37008,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITC1,9,99,JAN,2023,36882,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITC2,9,99,JAN,2020,1224,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITC2,9,99,JAN,2021,1160,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITC2,9,99,JAN,2022,1199,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITC2,9,99,JAN,2023,1149,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITC3,9,99,JAN,2020,12472,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITC3,9,99,JAN,2021,12144,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITC3,9,99,JAN,2022,11732,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITC3,9,99,JAN,2023,11941,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITC4,9,99,JAN,2020,98664,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITC4,9,99,JAN,2021,97045,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITC4,9,99,JAN,2022,94630,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITC4,9,99,JAN,2023,93181,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITD1,9,99,JAN,2020,5484,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD1,9,99,JAN,2021,5526,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD1,9,99,JAN,2022,5610,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD1,9,99,JAN,2023,5705,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITD2,9,99,JAN,2020,5490,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD2,9,99,JAN,2021,5563,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD2,9,99,JAN,2022,5384,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD2,9,99,JAN,2023,5296,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITD3,9,99,JAN,2020,46493,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD3,9,99,JAN,2021,45871,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD3,9,99,JAN,2022,44750,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD3,9,99,JAN,2023,44108,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITD4,9,99,JAN,2020,10550,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD4,9,99,JAN,2021,10444,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD4,9,99,JAN,2022,10103,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD4,9,99,JAN,2023,9982,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITD5,9,99,JAN,2020,42417,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD5,9,99,JAN,2021,41620,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD5,9,99,JAN,2022,40505,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITD5,9,99,JAN,2023,39943,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITDA,9,99,JAN,2020,10974,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITDA,9,99,JAN,2021,11089,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITDA,9,99,JAN,2022,10994,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITDA,9,99,JAN,2023,11001,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITE1,9,99,JAN,2020,32840,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITE1,9,99,JAN,2021,32997,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITE1,9,99,JAN,2022,32116,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITE1,9,99,JAN,2023,31823,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITE2,9,99,JAN,2020,7706,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITE2,9,99,JAN,2021,7766,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITE2,9,99,JAN,2022,7589,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITE2,9,99,JAN,2023,7581,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITE3,9,99,JAN,2020,14000,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITE3,9,99,JAN,2021,13595,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITE3,9,99,JAN,2022,13473,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITE3,9,99,JAN,2023,12847,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITE4,9,99,JAN,2020,54780,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITE4,9,99,JAN,2021,54933,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITE4,9,99,JAN,2022,54198,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITE4,9,99,JAN,2023,54164,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITF1,9,99,JAN,2020,11286,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF1,9,99,JAN,2021,11488,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF1,9,99,JAN,2022,11258,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF1,9,99,JAN,2023,11147,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITF2,9,99,JAN,2020,2271,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF2,9,99,JAN,2021,2410,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF2,9,99,JAN,2022,2316,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF2,9,99,JAN,2023,2275,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITF3,9,99,JAN,2020,58784,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF3,9,99,JAN,2021,57895,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF3,9,99,JAN,2022,56388,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF3,9,99,JAN,2023,55042,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITF4,9,99,JAN,2020,36955,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF4,9,99,JAN,2021,37056,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF4,9,99,JAN,2022,35994,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF4,9,99,JAN,2023,34810,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITF5,9,99,JAN,2020,4722,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF5,9,99,JAN,2021,4514,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF5,9,99,JAN,2022,4393,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF5,9,99,JAN,2023,4419,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITF6,9,99,JAN,2020,17491,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF6,9,99,JAN,2021,17293,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF6,9,99,JAN,2022,16930,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITF6,9,99,JAN,2023,16699,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITG1,9,99,JAN,2020,47207,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITG1,9,99,JAN,2021,46813,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITG1,9,99,JAN,2022,45760,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITG1,9,99,JAN,2023,45325,,,,e,,,,,
IT1:22_289(1.5),A,Y10,ITG2,9,99,JAN,2020,13277,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITG2,9,99,JAN,2021,13324,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITG2,9,99,JAN,2022,12973,,,,,,,,,
IT1:22_289(1.5),A,Y10,ITG2,9,99,JAN,2023,12365,,,,e,,,,,
IT1:22_289(1.5),A,Y11,IT,9,99,JAN,2020,569337,,,,,,,,,
IT1:22_289(1.5),A,Y11,IT,9,99,JAN,2021,566257,,,,,,,,,
IT1:22_289(1.5),A,Y11,IT,9,99,JAN,2022,560013,,,,,,,,,
IT1:22_289(1.5),A,Y11,IT,9,99,JAN,2023,545883,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITC1,9,99,JAN,2020,38936,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITC1,9,99,JAN,2021,38857,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITC1,9,99,JAN,2022,37897,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITC1,9,99,JAN,2023,37212,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITC2,9,99,JAN,2020,1204,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITC2,9,99,JAN,2021,1218,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITC2,9,99,JAN,2022,1159,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITC2,9,99,JAN,2023,1209,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITC3,9,99,JAN,2020,12738,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITC3,9,99,JAN,2021,12681,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITC3,9,99,JAN,2022,12216,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITC3,9,99,JAN,2023,11820,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITC4,9,99,JAN,2020,98737,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITC4,9,99,JAN,2021,99140,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITC4,9,99,JAN,2022,97370,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITC4,9,99,JAN,2023,95011,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITD1,9,99,JAN,2020,5679,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD1,9,99,JAN,2021,5497,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD1,9,99,JAN,2022,5574,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD1,9,99,JAN,2023,5617,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITD2,9,99,JAN,2020,5601,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD2,9,99,JAN,2021,5508,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD2,9,99,JAN,2022,5597,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD2,9,99,JAN,2023,5402,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITD3,9,99,JAN,2020,47439,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD3,9,99,JAN,2021,46584,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD3,9,99,JAN,2022,46077,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD3,9,99,JAN,2023,44919,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITD4,9,99,JAN,2020,10534,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD4,9,99,JAN,2021,10620,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD4,9,99,JAN,2022,10512,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD4,9,99,JAN,2023,10178,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITD5,9,99,JAN,2020,42163,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD5,9,99,JAN,2021,42314,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD5,9,99,JAN,2022,41833,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITD5,9,99,JAN,2023,40736,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITDA,9,99,JAN,2020,11280,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITDA,9,99,JAN,2021,11005,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITDA,9,99,JAN,2022,11171,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITDA,9,99,JAN,2023,11019,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITE1,9,99,JAN,2020,33856,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITE1,9,99,JAN,2021,33097,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITE1,9,99,JAN,2022,33139,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITE1,9,99,JAN,2023,32209,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITE2,9,99,JAN,2020,8132,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITE2,9,99,JAN,2021,7740,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITE2,9,99,JAN,2022,7801,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITE2,9,99,JAN,2023,7626,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITE3,9,99,JAN,2020,14074,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITE3,9,99,JAN,2021,13971,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITE3,9,99,JAN,2022,13653,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITE3,9,99,JAN,2023,13540,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITE4,9,99,JAN,2020,55204,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITE4,9,99,JAN,2021,55067,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITE4,9,99,JAN,2022,55481,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITE4,9,99,JAN,2023,54347,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITF1,9,99,JAN,2020,11691,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF1,9,99,JAN,2021,11341,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF1,9,99,JAN,2022,11568,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF1,9,99,JAN,2023,11287,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITF2,9,99,JAN,2020,2471,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF2,9,99,JAN,2021,2261,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF2,9,99,JAN,2022,2437,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF2,9,99,JAN,2023,2340,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITF3,9,99,JAN,2020,59471,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF3,9,99,JAN,2021,59410,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF3,9,99,JAN,2022,58056,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF3,9,99,JAN,2023,56302,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITF4,9,99,JAN,2020,37473,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF4,9,99,JAN,2021,37415,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF4,9,99,JAN,2022,37178,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF4,9,99,JAN,2023,36004,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITF5,9,99,JAN,2020,4852,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF5,9,99,JAN,2021,4724,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF5,9,99,JAN,2022,4541,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF5,9,99,JAN,2023,4413,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITF6,9,99,JAN,2020,17693,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF6,9,99,JAN,2021,17549,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF6,9,99,JAN,2022,17416,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITF6,9,99,JAN,2023,16945,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITG1,9,99,JAN,2020,48062,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITG1,9,99,JAN,2021,47909,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITG1,9,99,JAN,2022,47084,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITG1,9,99,JAN,2023,45743,,,,e,,,,,
IT1:22_289(1.5),A,Y11,ITG2,9,99,JAN,2020,13327,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITG2,9,99,JAN,2021,13354,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITG2,9,99,JAN,2022,13424,,,,,,,,,
IT1:22_289(1.5),A,Y11,ITG2,9,99,JAN,2023,13023,,,,e,,,,,
IT1:22_289(1.5),A,Y12,IT,9,99,JAN,2020,568025,,,,,,,,,
IT1:22_289(1.5),A,Y12,IT,9,99,JAN,2021,573063,,,,,,,,,
IT1:22_289(1.5),A,Y12,IT,9,99,JAN,2022,568876,,,,,,,,,
IT1:22_289(1.5),A,Y12,IT,9,99,JAN,2023,561463,,,,e,,,,,
IT1:22_289(1.5),A,Y12,ITC1,9,99,JAN,2020,38912,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITC1,9,99,JAN,2021,39057,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITC1,9,99,JAN,2022,39030,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITC1,9,99,JAN,2023,38070,,,,e,,,,,
IT1:22_289(1.5),A,Y12,ITC2,9,99,JAN,2020,1207,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITC2,9,99,JAN,2021,1205,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITC2,9,99,JAN,2022,1218,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITC2,9,99,JAN,2023,1163,,,,e,,,,,
IT1:22_289(1.5),A,Y12,ITC3,9,99,JAN,2020,12464,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITC3,9,99,JAN,2021,12920,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITC3,9,99,JAN,2022,12758,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITC3,9,99,JAN,2023,12294,,,,e,,,,,
IT1:22_289(1.5),A,Y12,ITC4,9,99,JAN,2020,97568,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITC4,9,99,JAN,2021,99348,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITC4,9,99,JAN,2022,99436,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITC4,9,99,JAN,2023,97727,,,,e,,,,,
IT1:22_289(1.5),A,Y12,ITD1,9,99,JAN,2020,5731,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITD1,9,99,JAN,2021,5655,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITD1,9,99,JAN,2022,5571,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITD1,9,99,JAN,2023,5583,,,,e,,,,,
IT1:22_289(1.5),A,Y12,ITD2,9,99,JAN,2020,5426,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITD2,9,99,JAN,2021,5612,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITD2,9,99,JAN,2022,5530,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITD2,9,99,JAN,2023,5626,,,,e,,,,,
IT1:22_289(1.5),A,Y12,ITD3,9,99,JAN,2020,46938,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITD3,9,99,JAN,2021,47580,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITD3,9,99,JAN,2022,46781,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITD3,9,99,JAN,2023,46199,,,,e,,,,,
IT1:22_289(1.5),A,Y12,ITD4,9,99,JAN,2020,10734,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITD4,9,99,JAN,2021,10591,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITD4,9,99,JAN,2022,10678,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITD4,9,99,JAN,2023,10587,,,,e,,,,,
IT1:22_289(1.5),A,Y12,ITD5,9,99,JAN,2020,41874,,,,,,,,,
IT1:22_289(1.5),A,Y12,ITD5,9,99,JAN,2021,42138,,,,,,,,,
